GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1246465967	20240528	202405	2024	2024.4055	AUS	AUSTRALIA	AUS								GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	3	1	3	0.41208791208792	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20250528090000	https://thefifthestate.com.au/business/government/commercial-buildings-disclosure-for-nabers-is-set-to-expand-but-theres-opposition/
1246465968	20240528	202405	2024	2024.4055	GOV	A CABINET MEETING						GOV			KORELI	SOUTH KOREA	KOR					ELI			1	046	046	04	1	7.0	2	1	2	-0.664893617021273	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20250528090000	https://www.hani.co.kr/arti/english_edition/e_national/1199874.html
1246465969	20240528	202405	2024	2024.4055	KORELI	SOUTH KOREA	KOR					ELI			GOV	A CABINET MEETING						GOV			1	046	046	04	1	7.0	2	1	2	-0.664893617021273	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20250528090000	https://www.hani.co.kr/arti/english_edition/e_national/1199874.html
1246465970	20240528	202405	2024	2024.4055	USA	UNITED STATES	USA																		0	017	017	01	1	0.0	2	1	2	-0.62111801242236	3	Bedford, New York, United States	US	USNY	NY119	41.2043	-73.6437	943485	0								3	Bedford, New York, United States	US	USNY	NY119	41.2043	-73.6437	943485	20250528090000	https://www.thetimesnews.com/bedford-boys-tribute-center-continues-d-day-tradition/article_91743993-220a-5998-b3fd-80daf8d352ad.html
1246465971	20250428	202504	2025	2025.3233	CHE	SWISS	CHE								BUS	INDUSTRY						BUS			1	020	020	02	1	3.0	7	1	7	-0.95923261390887	4	Furka Pass, Switzerland (general), Switzerland	SZ	SZ00	26307	46.5724	8.42227	-2552099	4	Furka Pass, Switzerland (general), Switzerland	SZ	SZ00	26307	46.5724	8.42227	-2552099	4	Furka Pass, Switzerland (general), Switzerland	SZ	SZ00	26307	46.5724	8.42227	-2552099	20250528090000	https://www.thelocal.ch/20250528/today-in-switzerland-a-roundup-of-the-latest-news-on-wednesday-191
1246465972	20250428	202504	2025	2025.3233	CHE	SWISS	CHE								USA	THE US	USA								1	061	061	06	2	6.4	10	1	10	-0.95923261390887	4	Furka Pass, Switzerland (general), Switzerland	SZ	SZ00	26307	46.5724	8.42227	-2552099	4	Furka Pass, Switzerland (general), Switzerland	SZ	SZ00	26307	46.5724	8.42227	-2552099	4	Furka Pass, Switzerland (general), Switzerland	SZ	SZ00	26307	46.5724	8.42227	-2552099	20250528090000	https://www.thelocal.ch/20250528/today-in-switzerland-a-roundup-of-the-latest-news-on-wednesday-191
1246465973	20250428	202504	2025	2025.3233	EDU	STUDENT						EDU													0	042	042	04	1	1.9	4	1	4	1.51802656546489	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20250528090000	https://www.yahoo.com/news/brunswick-teacher-takes-student-experiments-035900904.html
1246465974	20250521	202505	2025	2025.3863	LTU	LITHUANIA	LTU																		1	010	010	01	1	0.0	1	1	1	-2.2417934347478	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250528090000	https://www.forbes.com/sites/tamarjacoby/2025/05/28/europe-looks-for-alternatives-to-a-changing-nato/
1246465975	20250527	202505	2025	2025.4027	IGOASABUS	BIMSTEC	ASA					IGO	BUS												1	014	014	01	1	0.0	10	1	10	5.88235294117647	0								0								0								20250528090000	https://kuenselonline.com/news/na-reviews-key-bimstec-maritime-agreement-and-mutual-legal-assistance
1246465976	20250527	202505	2025	2025.4027	LEGGOV	PARLIAMENT						LEG	GOV		QAT	DOHA	QAT								1	046	046	04	1	7.0	10	1	10	3.49650349650349	4	Al Ghanim, Ad Daw?ah, Qatar	QA	QA01	25307	25.2783	51.5414	375090	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Al Ghanim, Ad Daw?ah, Qatar	QA	QA01	25307	25.2783	51.5414	375090	20250528090000	http://thepeninsulaqatar.com/article/28/05/2025/shura-council-speaker-emphasises-importance-of-arab-parliamentary-coordination
1246465977	20250527	202505	2025	2025.4027	MWIJUD	MALAWI	MWI					JUD			MWIJUD	MALAWI	MWI					JUD			1	110	110	11	3	-2.0	10	1	10	-3.35365853658536	4	Zidana, Malawi (general), Malawi	MI	MI00	19313	-14.8523	34.7431	-1487564	4	Zidana, Malawi (general), Malawi	MI	MI00	19313	-14.8523	34.7431	-1487564	4	Zidana, Malawi (general), Malawi	MI	MI00	19313	-14.8523	34.7431	-1487564	20250528090000	https://mwnation.com/court-hears-chakwerasappeal-on-fired-kalumo/
1246465978	20250527	202505	2025	2025.4027	QAT	DOHA	QAT								GUY	GUYANA	GUY								1	051	051	05	1	3.4	10	1	10	7.8740157480315	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20250528090000	http://thepeninsulaqatar.com/article/28/05/2025/guyana-celebrates-independence-day-showcasing-culture-and-environmental-leadership
1246465979	20250527	202505	2025	2025.4027	QAT	DOHA	QAT								LEGGOV	PARLIAMENT						LEG	GOV		1	046	046	04	1	7.0	10	1	10	3.49650349650349	1	Israel	IS	IS		31.5	34.75	IS	4	Al Ghanim, Ad Daw?ah, Qatar	QA	QA01	25307	25.2783	51.5414	375090	4	Al Ghanim, Ad Daw?ah, Qatar	QA	QA01	25307	25.2783	51.5414	375090	20250528090000	http://thepeninsulaqatar.com/article/28/05/2025/shura-council-speaker-emphasises-importance-of-arab-parliamentary-coordination
1246465980	20250527	202505	2025	2025.4027	QAT	DOHA	QAT								SPY	INTELLIGENCE						SPY			1	040	040	04	1	1.0	8	1	8	0.107642626480089	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250528090000	http://thepeninsulaqatar.com/article/28/05/2025/meet-calls-for-strong-legal-frameworks-to-ensure-safe-and-inclusive-ai-systems
1246465981	20250528	202505	2025	2025.4055											ARE	ABU DHABI	ARE								0	043	043	04	1	2.8	10	1	10	2.44897959183674	0								0								0								20250528090000	https://whatson.ae/2025/05/heritage-history-these-are-the-traditional-handicrafts-of-the-uae/
1246465982	20250528	202505	2025	2025.4055											AUS	AUSTRALIA	AUS								1	043	043	04	1	2.8	4	1	4	0.44247787610619	0								4	Maddington, Western Australia, Australia	AS	AS08	5493	-32.05	115.983	-1585162	4	Maddington, Western Australia, Australia	AS	AS08	5493	-32.05	115.983	-1585162	20250528090000	https://www.realestatebusiness.com.au/industry/29968-aussie-suburbs-where-mortgage-repayments-are-cheaper-than-rent
1246465983	20250528	202505	2025	2025.4055											BEL	WATERLOO	BEL								1	042	042	04	1	1.9	10	1	10	0	0								0								0								20250528090000	https://biztoc.com/x/6b70d9832c41b7f8
1246465984	20250528	202505	2025	2025.4055											BGD	DHAKA	BGD								0	1243	124	12	3	-4.0	20	1	20	-7.58622944776891	0								4	Rajshahi University, Rajshahi, Bangladesh	BG	BG83	17955	24.3711	88.6405	10824332	4	Rajshahi University, Rajshahi, Bangladesh	BG	BG83	17955	24.3711	88.6405	10824332	20250528090000	https://zeenews.india.com/world/bdesh-protests-erupt-as-islamist-leader-walks-free-after-acquittal-in-liberation-war-crimes-case-2907351.html
1246465985	20250528	202505	2025	2025.4055											BGD	DHAKA	BGD								0	173	173	17	4	-5.0	20	1	20	-7.58622944776891	0								4	Rajshahi University, Rajshahi, Bangladesh	BG	BG83	17955	24.3711	88.6405	10824332	4	Rajshahi University, Rajshahi, Bangladesh	BG	BG83	17955	24.3711	88.6405	10824332	20250528090000	https://zeenews.india.com/world/bdesh-protests-erupt-as-islamist-leader-walks-free-after-acquittal-in-liberation-war-crimes-case-2907351.html
1246465986	20250528	202505	2025	2025.4055											BLR	MINSK	BLR								1	040	040	04	1	1.0	10	1	10	-0.82781456953642	0								4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	4	Minsk, Belarus (general), Belarus	BO	BO00	5840	53.9	27.5667	-1946324	20250528090000	https://charter97.org/en/news/2025/5/28/642190/
1246465987	20250528	202505	2025	2025.4055											BUS	CEOS						BUS			0	036	036	03	1	4.0	10	1	10	2.3109243697479	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250528090000	https://tradearabia.com/news/TTN_433729.html
1246465988	20250528	202505	2025	2025.4055											BUS	AIRLINE						BUS			1	043	043	04	1	2.8	6	1	6	2.3109243697479	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20250528090000	https://tradearabia.com/news/TTN_433729.html
1246465989	20250528	202505	2025	2025.4055											BUS	INDUSTRY						BUS			0	052	052	05	1	3.5	6	1	6	4.05083399523431	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250528090000	https://www.dailymail.co.uk/tvshowbiz/article-14756293/Erin-Doherty-white-shirt-leather-jacket-Adolescence-Stephen-Graham-Owen-Cooper-Los-Angeles.html
1246465990	20250528	202505	2025	2025.4055											BUS	INDUSTRY						BUS			0	052	052	05	1	3.5	4	1	4	4.05083399523431	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20250528090000	https://www.dailymail.co.uk/tvshowbiz/article-14756293/Erin-Doherty-white-shirt-leather-jacket-Adolescence-Stephen-Graham-Owen-Cooper-Los-Angeles.html
1246465991	20250528	202505	2025	2025.4055											BUS	BUSINESS						BUS			1	060	060	06	2	6.0	10	1	10	1.87617260787992	0								3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20250528090000	https://www.ktvu.com/news/sausalitos-housing-crisis-struggle-build-724-units-2031
1246465992	20250528	202505	2025	2025.4055											BUS	COMPANY						BUS			1	100	100	10	3	-5.0	10	1	10	0.675675675675672	0								4	Chitipa, Chitipa, Malawi	MI	MI04	19316	-9.70462	33.2741	-1480273	4	Chitipa, Chitipa, Malawi	MI	MI04	19316	-9.70462	33.2741	-1480273	20250528090000	https://mwnation.com/mining-firm-scouts-uranium-in-chitipa/
1246465993	20250528	202505	2025	2025.4055											BUS	COMPANY						BUS			1	190	190	19	4	-10.0	3	1	3	-0.62111801242236	0								3	Bedford, New York, United States	US	USNY	NY119	41.2043	-73.6437	943485	3	Bedford, New York, United States	US	USNY	NY119	41.2043	-73.6437	943485	20250528090000	https://www.thetimesnews.com/bedford-boys-tribute-center-continues-d-day-tradition/article_91743993-220a-5998-b3fd-80daf8d352ad.html
1246465994	20250528	202505	2025	2025.4055											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	1.45348837209302	0								5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20250528090000	http://english.anhuinews.com/newscenter/e/202505/t20250528_8504730.html
1246465995	20250528	202505	2025	2025.4055											CHN	CHINESE	CHN								1	043	043	04	1	2.8	10	1	10	1.45348837209302	0								5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20250528090000	http://english.anhuinews.com/newscenter/e/202505/t20250528_8504730.html
1246465996	20250528	202505	2025	2025.4055											CHN	CHINA	CHN								1	070	070	07	2	7.0	10	1	10	1.45348837209302	0								5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	5	Anhui, Anhui, China	CH	CH01	12996	32	117	-1896677	20250528090000	http://english.anhuinews.com/newscenter/e/202505/t20250528_8504730.html
1246465997	20250528	202505	2025	2025.4055											CHN	CHINA	CHN								1	0874	087	08	2	10.0	2	1	2	-0.89485458612976	0								4	Kebo, Xizang, China	CH	CH14	13297	30.301	98.801	11270433	4	Kebo, Xizang, China	CH	CH14	13297	30.301	98.801	11270433	20250528090000	https://www.mining-technology.com/news/guinea-military-cancels-129-mining-exploration-permits/
1246465998	20250528	202505	2025	2025.4055											CHN	LIAONING	CHN								1	111	111	11	3	-2.0	3	1	3	-2.17391304347826	0								4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	4	Fujian, Taoyuan Xian, Taiwan	TW	TW25	13277	25.0327	121.275	-2630822	20250528090000	https://www.marketscreener.com/news/latest/Exclusive-China-flexes-military-muscle-with-East-Asian-naval-activity-sources-say-50086291/
1246465999	20250528	202505	2025	2025.4055											CHNMIL	LIAONING	CHN					MIL			1	040	040	04	1	1.0	2	1	2	-0.996677740863783	0								1	Japan	JA	JA		36	138	JA	4	Zhang Lei, Guizhou, China	CH	CH18	13071	26.2436	108.096	412637	20250528090000	https://www.globaltimes.cn/page/202505/1335011.shtml
1246466000	20250528	202505	2025	2025.4055											COP	POLICE						COP			1	020	020	02	1	3.0	4	1	4	-4.83870967741936	0								4	Changi, Gansu, China	CH	CH15	13209	38.9342	100.452	-1938374	4	Changi, Gansu, China	CH	CH15	13209	38.9342	100.452	-1938374	20250528090000	https://www.asiaone.com/singapore/10-months-jail-man-who-stole-cash-credit-card-onboard-scoot-flight
1246466001	20250528	202505	2025	2025.4055											COP	DETECTIVE						COP			0	043	043	04	1	2.8	6	1	6	4.05083399523431	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250528090000	https://www.dailymail.co.uk/tvshowbiz/article-14756293/Erin-Doherty-white-shirt-leather-jacket-Adolescence-Stephen-Graham-Owen-Cooper-Los-Angeles.html
1246466002	20250528	202505	2025	2025.4055											COP	LAW ENFORCEMENT AUTHORITIES						COP			1	0841	084	08	2	7.0	10	1	10	-5.26315789473684	0								4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	4	Chhattisgarh, Chhattisgarh, India	IN	IN37	70116	21.5	81.75	-2093188	20250528090000	https://www.khaleejtimes.com/entertainment/woman-attempts-entry-into-aditya-roy-kapurs-residence-sparking-fear
1246466003	20250528	202505	2025	2025.4055											COP	POLICEMAN						COP			1	190	190	19	4	-10.0	10	1	10	-11.1888111888112	0								4	Narathiwat, Narathiwat, Thailand	TH	TH31	26772	6.42639	101.823	-3251737	4	Narathiwat, Narathiwat, Thailand	TH	TH31	26772	6.42639	101.823	-3251737	20250528090000	https://www.thestar.com.my/aseanplus/aseanplus-news/2025/05/28/policeman-killed-another-injured-in-shootout-with-insurgents-in-narathiwat
1246466004	20250528	202505	2025	2025.4055											COPCOP	POLICE						COP	COP		1	062	062	06	2	7.4	1	1	1	-8.20936639118457	0								3	Riverside, California, United States	US	USCA	CA067	38.5191	-121.521	253387	3	Riverside, California, United States	US	USCA	CA067	38.5191	-121.521	253387	20250528090000	https://www.oxygen.com/unknown-serial-killers-of-america/crime-news/about-riverside-prostitute-killer-william-bill-suff
1246466005	20250528	202505	2025	2025.4055											CVL	CONSTITUENT						CVL			1	036	036	03	1	4.0	8	1	8	0	0								3	Baxter County, Arkansas, United States	US	USAR		36.3334	-92.3668	69895	3	Baxter County, Arkansas, United States	US	USAR		36.3334	-92.3668	69895	20250528090000	http://www.baxterbulletin.com/stories/local-briefs-may-28,94972
1246466006	20250528	202505	2025	2025.4055											CVL	CONSTITUENT						CVL			1	036	036	03	1	4.0	2	1	2	0	0								3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	20250528090000	http://www.baxterbulletin.com/stories/local-briefs-may-28,94972
1246466007	20250528	202505	2025	2025.4055											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	5	1	5	2.65486725663717	0								5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20250528090000	https://www.investegate.co.uk/announcement/rns/one-health-group-plc--ohgr/presentation-to-mello2025/8899312
1246466008	20250528	202505	2025	2025.4055											CVL	SETTLEMENT						CVL			0	042	042	04	1	1.9	10	1	10	-13.0252100840336	0								4	Vasyshcheve, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.8285	36.3269	-1057524	4	Vasyshcheve, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.8285	36.3269	-1057524	20250528090000	https://www.yahoo.com/news/russians-attack-kharkiv-oblast-over-071651067.html
1246466009	20250528	202505	2025	2025.4055											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	1	1	1	5.12820512820513	0								3	Carson Valley, Nevada, United States	US	USNV		39.093	-119.736	859161	3	Carson Valley, Nevada, United States	US	USNV		39.093	-119.736	859161	20250528090000	https://southtahoenow.com/05/27/2025/the-mane-event-a-community-fundraiser-to-support-youth-through-horsemanship
1246466010	20250528	202505	2025	2025.4055											CVL	CITIZEN						CVL			1	112	112	11	3	-2.0	2	1	2	-13.3720930232558	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250528090000	https://www.yumasun.com/news/u-s-citizen-faces-federal-charges-in-attempted-human-smuggling-incident/article_a778fc02-4cd6-4b36-861a-59159790da11.html
1246466011	20250528	202505	2025	2025.4055											CVL	CITIZEN						CVL			1	112	112	11	3	-2.0	8	1	8	-13.3720930232558	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20250528090000	https://www.yumasun.com/news/u-s-citizen-faces-federal-charges-in-attempted-human-smuggling-incident/article_a778fc02-4cd6-4b36-861a-59159790da11.html
1246466012	20250528	202505	2025	2025.4055											CVL	CITIZEN						CVL			1	1121	112	11	3	-2.0	10	1	10	-13.3720930232558	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20250528090000	https://www.yumasun.com/news/u-s-citizen-faces-federal-charges-in-attempted-human-smuggling-incident/article_a778fc02-4cd6-4b36-861a-59159790da11.html
1246466013	20250528	202505	2025	2025.4055											DEU	GERMANY	DEU								0	043	043	04	1	2.8	2	1	2	-0.42643923240938	0								1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	20250528090000	https://www.yahoo.com/news/brexit-hasn-t-hurt-productivity-060000624.html
1246466014	20250528	202505	2025	2025.4055											EDU	SCHOOL						EDU			1	030	030	03	1	4.0	6	1	6	0	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20250528090000	https://www.shorelinemedia.net/ludington_daily_news/fallen-honored/article_a57be7ff-ca9e-452a-aa3c-b50d042b96f1.html
1246466015	20250528	202505	2025	2025.4055											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	2	1	2	0	0								3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	20250528090000	http://www.baxterbulletin.com/stories/local-briefs-may-28,94972
1246466016	20250528	202505	2025	2025.4055											EDU	PROFESSOR						EDU			0	043	043	04	1	2.8	10	1	10	2.95395308427454	0								3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20250528090000	https://www.forbes.com/sites/truetamplin/2025/05/28/5-financial-literacy-lessons-from-harry-potter/
1246466017	20250528	202505	2025	2025.4055											ESP	SPAIN	ESP								0	036	036	03	1	4.0	3	1	3	-3.57142857142857	0								4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	20250528090000	https://www.thelocal.es/20250528/costa-del-crime-why-spain-is-home-to-many-foreign-criminals-and-fugitives
1246466018	20250528	202505	2025	2025.4055											ESP	SPAIN	ESP								0	036	036	03	1	4.0	1	1	1	-3.57142857142857	0								1	France	FR	FR		46	2	FR	4	Alicante, Valenciana, Spain	SP	SP60	25811	38.3462	-0.487722	-370210	20250528090000	https://www.thelocal.es/20250528/costa-del-crime-why-spain-is-home-to-many-foreign-criminals-and-fugitives
1246466019	20250528	202505	2025	2025.4055											ESP	SPAIN	ESP								0	042	042	04	1	1.9	5	1	5	-4.42978322337417	0								4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	4	Canary Islands, Spain (general), Spain	SP	SP00	25789	28	-15.5	-375618	20250528090000	https://www.birminghammail.co.uk/travel/tenerife-lanzarote-fuerteventura-vaccine-alert-31736748
1246466020	20250528	202505	2025	2025.4055											ESP	SPANISH	ESP								1	173	173	17	4	-5.0	3	1	3	-4.45402298850575	0								4	Costa Del Sol, Spain (general), Spain	SP	SP00	25782	36.6833	-4	-403130	4	Costa Del Sol, Spain (general), Spain	SP	SP00	25782	36.6833	-4	-403130	20250528090000	https://www.bangkokpost.com/world/3036497/sun-sand-and-suspects-spain-seduces-fugitive-criminals
1246466021	20250528	202505	2025	2025.4055											FRA	PARIS	FRA								1	1125	112	11	3	-2.0	11	1	11	-7.11111183214186	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20250528090000	https://www.thelocal.se/20250528/today-in-sweden-a-roundup-of-the-latest-news-on-wednesday-198
1246466022	20250528	202505	2025	2025.4055											FRA	PARIS	FRA								1	1125	112	11	3	-2.0	1	1	1	-9.97920997920995	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20250528090000	https://www.thelocal.se/20250528/sweden-charges-jihadist-over-jordanian-pilot-burned-to-death-in-syria
1246466023	20250528	202505	2025	2025.4055											GBR	LIVERPOOL	GBR								0	043	043	04	1	2.8	4	1	4	4.05083399523431	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20250528090000	https://www.dailymail.co.uk/tvshowbiz/article-14756293/Erin-Doherty-white-shirt-leather-jacket-Adolescence-Stephen-Graham-Owen-Cooper-Los-Angeles.html
1246466024	20250528	202505	2025	2025.4055											GBR	UNITED KINGDOM	GBR								1	100	100	10	3	-5.0	4	1	4	-2.17983651226158	0								4	Larkhall, South Lanarkshire, United Kingdom	UK	UKW5	40176	55.7333	-3.96667	-2600775	4	Larkhall, South Lanarkshire, United Kingdom	UK	UKW5	40176	55.7333	-3.96667	-2600775	20250528090000	https://www.heraldscotland.com/news/25195609.anas-sarwar-challenges-nigel-farage-debate-hamilton/
1246466025	20250528	202505	2025	2025.4055											GBRHLH	BIRMINGHAM	GBR					HLH			1	042	042	04	1	1.9	10	1	10	-6.13026819923372	0								0								0								20250528090000	https://www.birminghammail.co.uk/black-country/woman-seriously-hurt-crash-medics-31736943
1246466026	20250528	202505	2025	2025.4055											GOV	PRESIDENT						GOV			1	0356	035	03	1	7.0	4	1	4	-3.04347826086957	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20250528090000	https://www.yahoo.com/news/zelenskyy-us-not-support-ukraine-073725940.html
1246466027	20250528	202505	2025	2025.4055											GOV	PRESIDENT						GOV			1	0356	035	03	1	7.0	1	1	1	-3.04347826086957	0								1	Russia	RS	RS		60	100	RS	1	Ukraine	UP	UP		49	32	UP	20250528090000	https://www.yahoo.com/news/zelenskyy-us-not-support-ukraine-073725940.html
1246466028	20250528	202505	2025	2025.4055											GOV	POLITBURO						GOV			1	036	036	03	1	4.0	10	1	10	2.27272727272728	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250528090000	https://www.scmp.com/news/hong-kong/politics/article/3312115/chinas-top-diplomat-wang-yi-arrives-hong-kong-mediation-body-launch
1246466029	20250528	202505	2025	2025.4055											GOV	MINIST OF TRADE						GOV			1	045	045	04	1	5.0	5	1	5	5.62770562770563	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20250528090000	https://nairametrics.com/2025/05/28/nairametrics-awards-market-movers-bank-recap-secrets-all-on-follow-the-money-with-ugodre/
1246466030	20250528	202505	2025	2025.4055											GOVMIL	DEFENCE MINIST						GOV	MIL		1	040	040	04	1	1.0	2	1	2	3.68550368550369	0								5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	4	Bhubaneswar, Orissa, India	IN	IN21	70219	20.2333	85.8333	-2091695	20250528090000	https://timesofindia.indiatimes.com/city/bhubaneswar/odisha-cm-mohan-charan-majhi-defence-minister-rajnath-singh-discuss-states-growing-role-in-strategic-defence-infrastructure/articleshow/121459126.cms
1246466031	20250528	202505	2025	2025.4055											GOVMIL	DEFENCE MINIST						GOV	MIL		1	040	040	04	1	1.0	2	1	2	3.68550368550369	0								5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	5	Odisha, Orissa, India	IN	IN21	70217	20.5	84.4167	-2106554	20250528090000	https://timesofindia.indiatimes.com/city/bhubaneswar/odisha-cm-mohan-charan-majhi-defence-minister-rajnath-singh-discuss-states-growing-role-in-strategic-defence-infrastructure/articleshow/121459126.cms
